Designator,Mid X,Mid Y,Rotation,Layer
C1,189.254887,-92.71,180.0,top
D1,168.87,-90.175,270.0,top
D2,168.87,-101.605,270.0,top
D3,133.0,-107.725,90.0,top
D4,133.35,-94.725,90.0,top
D5,133.08,-80.355,90.0,top
R1,185.38,-87.63,90.0,top
R2,176.49,-86.36,0.0,top
R3,184.11,-81.28,270.0,top
R4,195.54,-90.17,0.0,top
R5,181.57,-96.52,90.0,top
U1,126.58,-92.625,0.0,top
U2,151.135,-93.98,90.0,top
U3,151.13,-109.22,90.0,top
U4,151.06,-77.96,90.0,top
U5,186.645,-105.4,270.0,top
