Designator,Mid X,Mid Y,Rotation,Layer
BT1,141.035153,-83.8196,0.0,top
C1,125.031899,-82.5438,0.0,top
D1,100.9282,-53.9581,0.0,bottom
D2,101.0,-54.0,180.0,top
R1,114.9145,-79.1606,90.0,top
R2,130.0,-72.58,0.0,top
R3,106.7565,-64.1842,0.0,bottom
R4,112.5,-64.0,0.0,top
U1,122.1705,-71.137,0.0,bottom
