Designator,Mid X,Mid Y,Rotation,Layer
U1,126.0,-57.0,90.0,bottom
U10,194.0,-59.2,90.0,bottom
U11,215.0,-54.0,0.0,bottom
U12,232.82,-53.545,0.0,bottom
U13,175.8038,-23.4796,90.0,top
U14,199.9084,-23.4796,90.0,top
U2,127.5438,-23.4796,90.0,top
U3,166.0,-43.8,270.0,bottom
U4,127.0,-40.18,270.0,bottom
U5,165.665,-59.0,90.0,bottom
U6,151.6484,-23.4796,90.0,top
U7,147.0,-52.0,0.0,bottom
U8,195.875,-43.8,270.0,bottom
U9,224.335,-34.8,270.0,bottom
